KEY,NAME
USCDUGKA,UGANDA SECURITIES EXCHANGE LTD
USCEUS3M,U.S. CENTURY BANK
USCOJPJ1,UTSUNOMIYA SECURITIES CO.
USDSFRP1,UNITED STATES DEPARTMENT OF STATE
USDSTHB1,UNITED STATES DEPARTMENT OF STATE
USDSUS31,UNITED STATES DEPARTMENT OF STATE
USECOMR1,UNITED SECURITIES L.L.C.
USEUUAU1,UKRAINIAN STATE ENTERPRISE OF POSTS
USFACHZ1,UBS SWISS FINANCIAL ADVISERS AG
USIBGB21,URALSIB SECURITIES LIMITED
USIDINB1,ARCELOR MITTAL DISTRIBUTIONS SOLUTI
USIHUS33,USI HOLDINGS CORP.
USINCZ21,ARCELORMITTAL OSTRAVA A.S.
USINFRPP,ARCELORMITTAL TREASURY SNC
USININB1,ARCELOR MITTAL DHAM PROCESSING PRIV
USINKZ21,JSC MITTAL STEEL TEMIRTAU
USINMK21,ARCELORMITTAL SKOPJE (CRM)
USINMXM1,MITTAL STEEL LAZARO CARDENAS SA DE 
USINPLP1,ARCELORMITTAL POLAND SPOLKA AKCYJNA
USINRO21,ARCELORMITTAL TUBULAR PRODUCTS ROMA
USINRO21GAL,ARCELORMITTAL TUBULAR PRODUCTS ROMA
USINRO21IAS,ARCELORMITTAL TUBULAR PRODUCTS ROMA
USINRO21MSR,ARCELORMITTAL TUBULAR PRODUCTS ROMA
USINUA21,ARCELORMITTAL KRYVIY RIH VAT
USIPINB1,UBS SECURITIES INDIA PRIVATE LIMITE
USISESB1,USATEGI INVERSIONES SICAV SA
USMSMYK1,UBS SECURITIES MALAYSIA SDN. BHD.
USPTZWH1,GENESIS SECURITIES
USRCCNSH,WUXI RURAL COMMERCIAL BANK CO.
USSBMY21,UPEN SECURITIES SDN BHD
USSURU81,OAO COMMERCIAL BANK USSURI
USTBUS31,UNION STATE BANK
UTBIINBB,UNITED BANK OF INDIA
UTBIINBBADP,UNITED BANK OF INDIA
UTBIINBBAGT,UNITED BANK OF INDIA
UTBIINBBAHB,UNITED BANK OF INDIA
UTBIINBBBBS,UNITED BANK OF INDIA
UTBIINBBBGC,UNITED BANK OF INDIA
UTBIINBBCAL,UNITED BANK OF INDIA
UTBIINBBCDH,UNITED BANK OF INDIA
UTBIINBBCFD,UNITED BANK OF INDIA
UTBIINBBCFK,UNITED BANK OF INDIA
UTBIINBBCFM,UNITED BANK OF INDIA
UTBIINBBCOI,UNITED BANK OF INDIA
UTBIINBBDEL,UNITED BANK OF INDIA
UTBIINBBECB,UNITED BANK OF INDIA
UTBIINBBERN,UNITED BANK OF INDIA
UTBIINBBGDH,UNITED BANK OF INDIA
UTBIINBBGHT,UNITED BANK OF INDIA
UTBIINBBHOT,UNITED BANK OF INDIA
UTBIINBBHYD,UNITED BANK OF INDIA
UTBIINBBICH,UNITED BANK OF INDIA
UTBIINBBJAI,UNITED BANK OF INDIA
UTBIINBBJLD,UNITED BANK OF INDIA
UTBIINBBKGK,UNITED BANK OF INDIA
UTBIINBBKNP,UNITED BANK OF INDIA
UTBIINBBLUD,UNITED BANK OF INDIA
UTBIINBBMDS,UNITED BANK OF INDIA
UTBIINBBMRB,UNITED BANK OF INDIA
UTBIINBBMRD,UNITED BANK OF INDIA
UTBIINBBNEH,UNITED BANK OF INDIA
UTBIINBBNET,UNITED BANK OF INDIA
UTBIINBBOBC,UNITED BANK OF INDIA
UTBIINBBOVE,UNITED BANK OF INDIA
UTBIINBBPKS,UNITED BANK OF INDIA
UTBIINBBSEC,UNITED BANK OF INDIA
UTBIINBBSGR,UNITED BANK OF INDIA
UTBIINBBSHI,UNITED BANK OF INDIA
UTBIINBBSLK,UNITED BANK OF INDIA
UTBIINBBTNM,UNITED BANK OF INDIA
UTBIINBBTRP,UNITED BANK OF INDIA
UTBIINBBTVD,UNITED BANK OF INDIA
UTBKGHAC,UT BANK LTD
UTBLBDDH,UTTARA BANK LIMITED
UTBLBDDH431,UTTARA BANK LIMITED
UTBLBDDH432,UTTARA BANK LIMITED
UTBLBDDH433,UTTARA BANK LIMITED
UTBLBDDH434,UTTARA BANK LIMITED
UTBLBDDH435,UTTARA BANK LIMITED
UTBLBDDH436,UTTARA BANK LIMITED
UTBLBDDH437,UTTARA BANK LIMITED
UTBLBDDH438,UTTARA BANK LIMITED
UTBLBDDH439,UTTARA BANK LIMITED
UTBLBDDH440,UTTARA BANK LIMITED
UTBLBDDH441,UTTARA BANK LIMITED
UTBLBDDH442,UTTARA BANK LIMITED
UTBLBDDH443,UTTARA BANK LIMITED
UTBLBDDH444,UTTARA BANK LIMITED
UTBLBDDH445,UTTARA BANK LIMITED
UTBLBDDH446,UTTARA BANK LIMITED
UTBLBDDH447,UTTARA BANK LIMITED
UTBLBDDH448,UTTARA BANK LIMITED
UTBLBDDH449,UTTARA BANK LIMITED
UTBLBDDH450,UTTARA BANK LIMITED
UTBLBDDH451,UTTARA BANK LIMITED
UTBLBDDH452,UTTARA BANK LIMITED
UTBLBDDH453,UTTARA BANK LIMITED
UTBLBDDH454,UTTARA BANK LIMITED
UTBLBDDH455,UTTARA BANK LIMITED
UTBLBDDH456,UTTARA BANK LIMITED
UTBLBDDH457,UTTARA BANK LIMITED
UTBLBDDH458,UTTARA BANK LIMITED
UTBLBDDH459,UTTARA BANK LIMITED
UTBLBDDH460,UTTARA BANK LIMITED
UTBLBDDH461,UTTARA BANK LIMITED
UTBLBDDH462,UTTARA BANK LIMITED
UTBLBDDH463,UTTARA BANK LIMITED
UTBLBDDH464,UTTARA BANK LIMITED
UTBLBDDH465,UTTARA BANK LIMITED
UTBLBDDH466,UTTARA BANK LIMITED
UTBLBDDH467,UTTARA BANK LIMITED
UTBLBDDH468,UTTARA BANK LIMITED
UTBLBDDH469,UTTARA BANK LIMITED
UTBLBDDH470,UTTARA BANK LIMITED
UTBLBDDHTDB,UTTARA BANK LIMITED
UTBSSLFR,UNION TRUST BANK LIMITED
UTCHUS33,UNITED TECHNOLOGIES CORPORATION
UTDBGB21,UNITED TRUST BANK LIMITED
UTELUS31,UNION TRUST CO OF ELLSWORTH
UTEUUYM1,UTE
UTIBAEA1,AXIS BANK LIMITED
UTIBHKH1,AXIS BANK LTD (FORMERLY UTI BANK LT
UTIBINB1,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1002,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1003,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1004,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1005,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1006,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1007,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1008,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1009,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1010,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1012,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1013,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1015,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1020,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1022,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1024,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1035,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1037,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1038,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1041,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1042,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1043,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1044,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1046,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1047,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1048,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1049,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1051,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1053,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1056,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1057,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1061,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1066,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1070,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1072,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1075,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1076,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1077,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1078,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1081,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1086,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1087,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1089,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1090,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1097,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1103,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1105,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1109,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1113,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1118,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1123,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1131,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1136,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1138,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1139,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1140,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1153,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1155,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1160,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1173,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1178,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1179,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1210,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1218,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1223,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1240,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1254,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1270,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1282,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1287,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1324,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1369,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1AED,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1HKH,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1IAS,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1SGP,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBINB1TFC,AXIS BANK LTD(FORMERLY UTI BANK LTD
UTIBSGS1,AXIS BANK LIMITED(FORMERLY UTI BANK
UTINGB21,U T IERNATIONAL LIMITED
UTIRGB21,UTILITIES INVESTMENT RESEARCH LIMIT
UTMCGB21,B AND C E UNIT TRUST MANAGEMENT COM
UTMLGB21,THE 140 UNIT TRUST MANAGERS LTD
UTOSFI21,UTAJARVEN OSUUSPANKKI
UTRBRU4E,URALTRANSBANK OAO
UTRMGB21,UTILYX RISK MANAGEMENT LTD.
UTRUNL21,UTR8 BV
UTSACHGG,UNIVALOR TRUST S.A.
UTSEINB1,STANDARD CHARTERED SECURITIES (INDI
UTSIFRP1,UTSIT
UTSSJPJ1, UTSUMIYA SECURITIES CO.
UTUBFRPP,TUNISIAN FOREIGN BANK
UTUBFRPPBDF,TUNISIAN FOREIGN BANK
UTUBFRPPBEL,TUNISIAN FOREIGN BANK
UTUBFRPPMAR,TUNISIAN FOREIGN BANK
UTUBFRPPPYR,TUNISIAN FOREIGN BANK
UTUBTNTT,TUNISIAN FOREIGN BANK
UTWBBEBB,UNITED TAIWAN BANK S.A.
UUFEFRP1,UNIFERGIE-UNION POUR LE FINANCEMENT
UUFSFRP1,UIS UNI POUR FINANCEMENT IMMOBILIER
UUOSFI21,UUKUNIEMEN OSUUSPANKKI
UVBDPTP1,UNIVERSO-BANCO DIRECTO
UVFMGB21,THE UNIVERSITY OF MANCHESTER VENTUR
UVISUS31,UVEST INVESTMENT SERVICES
UVMPSGS1,UOB VENTURE MANAGEMENT PRIVATE LIMI
UWAEAU21,UBS SECURITIES AUSTRALIA LTD
UWBAINB1,UNITED WESTERN BANK LTD.
UWBAINB1ABD,UNITED WESTERN BANK LTD.
UWBAINB1BGL,UNITED WESTERN BANK LTD.
UWBAINB1CHN,UNITED WESTERN BANK LTD.
UWBAINB1DOM,UNITED WESTERN BANK LTD.
UWBAINB1FRT,UNITED WESTERN BANK LTD.
UWBAINB1HYD,UNITED WESTERN BANK LTD.
UWBAINB1IDR,UNITED WESTERN BANK LTD.
UWBAINB1LRP,UNITED WESTERN BANK LTD.
UWBAINB1MRL,UNITED WESTERN BANK LTD.
UWBAINB1NDL,UNITED WESTERN BANK LTD.
UWBAINB1NGP,UNITED WESTERN BANK LTD.
UWBAINB1PDV,UNITED WESTERN BANK LTD.
UWBAINB1PNJ,UNITED WESTERN BANK LTD.
UWBAINB1SAT,UNITED WESTERN BANK LTD.
UWBAINB1SCK,UNITED WESTERN BANK LTD.
UWBAINB1SUR,UNITED WESTERN BANK LTD.
UWBAINB1TRY,UNITED WESTERN BANK LTD.
UWCBCNSH,CATHAY UNITED BANK SHANGHAI BRANCH
UWCBHKHH,CATHAY UNITED BANK
UWCBTWTP,CATHAY UNITED BANK
UWCBTWTP003,CATHAY UNITED BANK
UWCBTWTP004,CATHAY UNITED BANK
UWCBTWTP005,CATHAY UNITED BANK
UWCBTWTP006,CATHAY UNITED BANK
UWCBTWTP007,CATHAY UNITED BANK
UWCBTWTP009,CATHAY UNITED BANK
UWCBTWTP010,CATHAY UNITED BANK
UWCBTWTP011,CATHAY UNITED BANK
UWCBTWTP012,CATHAY UNITED BANK
UWCBTWTP013,CATHAY UNITED BANK
UWCBTWTP014,CATHAY UNITED BANK
UWCBTWTP015,CATHAY UNITED BANK
UWCBTWTP016,CATHAY UNITED BANK
UWCBTWTP017,CATHAY UNITED BANK
UWCBTWTP018,CATHAY UNITED BANK
UWCBTWTP019,CATHAY UNITED BANK
UWCBTWTP020,CATHAY UNITED BANK
UWCBTWTP021,CATHAY UNITED BANK
UWCBTWTP022,CATHAY UNITED BANK
UWCBTWTP023,CATHAY UNITED BANK
UWCBTWTP027,CATHAY UNITED BANK
UWCBTWTP028,CATHAY UNITED BANK
UWCBTWTP029,CATHAY UNITED BANK
UWCBTWTP033,CATHAY UNITED BANK
UWCBTWTP034,CATHAY UNITED BANK
UWCBTWTP035,CATHAY UNITED BANK
UWCBTWTP036,CATHAY UNITED BANK
UWCBTWTP037,CATHAY UNITED BANK
UWCBTWTP038,CATHAY UNITED BANK
UWCBTWTP040,CATHAY UNITED BANK
UWCBTWTP041,CATHAY UNITED BANK
UWCBTWTP044,CATHAY UNITED BANK
UWCBTWTP046,CATHAY UNITED BANK
UWCBTWTP047,CATHAY UNITED BANK
UWCBTWTP050,CATHAY UNITED BANK
UWCBTWTP052,CATHAY UNITED BANK
UWCBTWTP053,CATHAY UNITED BANK
UWCBTWTP063,CATHAY UNITED BANK
UWCBTWTP065,CATHAY UNITED BANK
UWCBTWTP602,CATHAY UNITED BANK
UWCBTWTP604,CATHAY UNITED BANK
UWCBTWTP800,CATHAY UNITED BANK
UWCBTWTPSGP,CATHAY UNITED BANK
UWCBUS6L,CATHAY UNITED BANK
UWCICY2N,UNITED WORLD CAPITAL LIMITED
UWCTGB21,UWC FINANCIAL SERVICES LIMITED
UWDYMYK1,UTAMA WARDLEY BERHAD
UYTCJPJT,UEDA YAGI TANSHI CO.
UZBACDK1,UNION ZAIROISE DE BANQUES
UZDAUZ22,UZKDB BANK
UZDAUZ22622,UZKDB BANK
UZESFRCP,FINANCIERE DUZES
UZHOUZ22,IPOTEKA-BANK
UZTUUZ22,UT-BANK
VAASUS31,VALICENTI ADVISORY SERVICES
VABAUAUK,VAB BANK
VABBRUMM,BVA BANK
VABECH22,VALIANT BANK
VABECH22BBB,VALIANT BANK
VABECH22BIL,VALIANT BANK
VABECH22BRV,VALIANT BANK
VABECH22EKM,VALIANT BANK
VABECH22GKB,VALIANT BANK
VABECH22IRB,VALIANT BANK
VABECH22KGS,VALIANT BANK
VABECH22LRB,VALIANT BANK
VABECH22STE,VALIANT BANK
VABKDE3E,VALOVIS BANK
VACBMXM1, VALUE
VACIGB21,VALBURY CAPITAL LIMITED
VACLMXM1,VANGUARDIA CASA DE BOLSA
VACMUS61,VALIANT CAPITAL MANAGEMENT LP
VACPGB21,VANTAGE CAPITAL
VACRFRP1,VARENNE CAPITAL PARTNERS
VACTROB1,VALAHIA CAPITAL SA
VADEGB21,VANTAGE DERIVATIVES LIMITED
VADICH22,VADIAN BANK AG
VAEEBRRJ,VALE S.A.
VAEOFRPP,VALEO SA
VAFFFR21,VOLVO AUTOMOBILES FINANCE FRANCE SA
VAFICHG1,VALECO FINANCE SA
VAFMMTM1,VALLETTA FUND MANAGEMENT LIMITED
VAFSDE61,VOLKSBANK ACHERN EG FILIALE SASBACH
VAGLSE21,VASTRA GOTALANDS LAN
VAGUGGS1,VALCOURT (GUERNSEY) LIMITED.
VAHPINB1,VASANT HOLDINGS PRIVATE LIMITED
VAIAGB21,VALU-TRAC INVESTMENT MANAGEMENT LIM
VAIFECE1,VALORFINSA S.A.ERMEDIARIA FINAN
VAILSES1,VALBAYL
VAIMAT21,VOLKSBANK AICHFELD-MURBODEN
VAIMAT2102G,VOLKSBANK AICHFELD-MURBODEN
VAINUS41,VAQUILLAS INVESTMENTS LIMITED
VAIPGB21,VALUE INVESTING PARTNERS (UK) LTD
VAIRGB21,VALU-TRAC INVESTMENT RESEARCH LIMIT
VAITRO21,VALMOBERMEDIA S.A.
VAKORU21,VAKOBANK
VAKUBA22,VAKUFSKA BANKA DD SARAJEVO
VALEESVV,BANCO DE VALENCIA S.A.
VALEESVVVAL,BANCO DE VALENCIA S.A.
VALGESM1,INDOSUEZ CAPITAL SECURITIES ESPANA
VALIHKH1,VERNS ASIA LIMITED
VALKVEC1,VALINBANK
VALLMTMT,BANK OF VALLETTA P.L.C.
VALMMXM1,CASA DE BOLSA DEL VALLE DE MEXICO
VALNUS31,VALUE LINE
VALOFR21,VALLOUREC
VALRFRP1,VALINTER 11 S.A.
VALTCHG1,VALARTIS BANK AG
VAMDCAM1,VALEURS MOBILIERES DESJARDINS INC
VAMLUS41,VEREDUS ASSET MANAGEMENT
VANGROB1,TRADEVILLE SA
VANHBEB1,VANHERREWEGHE
VANQPLP1,VANQUIS BANK LIMITED (SPOLKA Z OGRA
VAOAFI21,VALKEAKOSKEN OSUUSPANKKI
VAOKFI21,VARPAISJARVEN OSUUSPANKKI
VAONFI21,VAMPULAN OSUUSPANKKI
VAOPFI21,VAASAN OSUUSPANKKI
VAOSFI21,VASKION OSUUSPANKKI
VAOUFI21,VAKKA-SUOMEN OSUUSPANKKI
VAPEBE21,VAN DE PUT EN CO
VARAFIH1,VALO RESEARCH AND TRADING LTD
VARLUYM1,VARLIX S.A.
VARTGB21,VARTAN AND SON
VARUPHM1,VALIANT BANK
VASAINB1,B S VASA
VASOFI21,VAMMALAN SEUDUN OSUUSPANKKI
VASPNO21,VANG SPAREBANK
VASVESM1,MG VALORES
VATEFRP1,OTCEX SA
VATSFIH1,VARAINHALLINTA TRESOR OY
VAVEVEC1,VALORES VENCRED SA
VBAAKHPP,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNV10VN,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX200,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX202,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX210,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX211,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX212,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX213,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX220,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX230,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX231,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX240,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX241,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX242,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX250,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX251,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX252,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX260,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX270,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX280,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX290,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX295,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX296,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX297,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX300,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX310,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX311,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX312,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX313,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX314,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX315,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX316,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX320,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX321,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX322,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX323,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX330,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX331,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX332,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX340,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX341,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX349,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX350,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX351,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX360,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX370,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX371,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX380,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX381,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX390,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX401,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX402,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX403,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX404,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX405,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX406,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX407,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX408,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX409,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX410,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX411,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX412,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX413,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX414,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX415,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX416,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX417,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX418,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX419,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX420,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX421,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX422,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX423,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX425,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX426,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX427,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX428,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX429,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX430,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX432,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX433,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX434,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX435,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX500,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX501,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX505,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX510,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX511,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX512,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX513,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX514,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX515,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX516,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX517,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX518,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX519,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX520,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX521,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX522,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX523,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX524,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX530,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX531,VIETNAM BANK FOR AGRICULTURE AND RU
VBAAVNVX540,VIETNAM BANK FOR AGRICULTURE AND RU
